gene_id	gene_name	description	biotype	9999	logCPM	LR	PValue	0
ENSG00000060491	OGFR	opioid growth factor receptor [Source:HGNC Symbol;Acc:HGNC:15768]	protein_coding	-9999	 6.023400	2.573e-01	 6.120e-01	0
ENSG00000157800	SLC37A3	solute carrier family 37, member 3 [Source:HGNC Symbol;Acc:HGNC:20651]	protein_coding	9999	 5.916985	2.569e-01	 6.123e-01	0
ENSG00000128524	ATP6V1F	ATPase, H+ transporting, lysosomal 14kDa, V1 subunit F [Source:HGNC Symbol;Acc:HGNC:16832]	protein_coding	-9999	 5.986141	2.557e-01	 6.131e-01	0
ENSG00000130770	ATPIF1	ATPase inhibitory factor 1 [Source:HGNC Symbol;Acc:HGNC:871]	protein_coding	-9999	 5.041796	2.556e-01	 6.132e-01	0
ENSG00000270055	CTD-3092A11.2		sense_intronic	9999	 3.335804	2.556e-01	 6.132e-01	0
ENSG00000257815	RP11-611E13.2		antisense	-9999	 0.356402	2.547e-01	 6.138e-01	0
ENSG00000226976	COX6A1P2	cytochrome c oxidase subunit VIa polypeptide 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:35239]	processed_pseudogene	9999	-1.116427	2.544e-01	 6.140e-01	0
ENSG00000243749	ZMYM6NB	ZMYM6 neighbor [Source:HGNC Symbol;Acc:HGNC:40021]	protein_coding	-9999	 2.064666	2.530e-01	 6.150e-01	0
ENSG00000251819	RNU6-322P	RNA, U6 small nuclear 322, pseudogene [Source:HGNC Symbol;Acc:HGNC:47285]	snRNA	-9999	-2.047027	2.522e-01	 6.156e-01	0
ENSG00000142937	RPS8	ribosomal protein S8 [Source:HGNC Symbol;Acc:HGNC:10441]	protein_coding	9999	 9.708665	2.518e-01	 6.158e-01	0
ENSG00000153944	MSI2	musashi RNA-binding protein 2 [Source:HGNC Symbol;Acc:HGNC:18585]	protein_coding	9999	 4.681872	2.508e-01	 6.165e-01	0
ENSG00000122692	SMU1	smu-1 suppressor of mec-8 and unc-52 homolog (C. elegans) [Source:HGNC Symbol;Acc:HGNC:18247]	protein_coding	-9999	 5.711324	2.506e-01	 6.166e-01	0
ENSG00000063046	EIF4B	eukaryotic translation initiation factor 4B [Source:HGNC Symbol;Acc:HGNC:3285]	protein_coding	-9999	 9.464434	2.504e-01	 6.168e-01	0
ENSG00000233016	SNHG7	small nucleolar RNA host gene 7 (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:28254]	antisense	9999	 5.639606	2.498e-01	 6.172e-01	0
ENSG00000197483	ZNF628	zinc finger protein 628 [Source:HGNC Symbol;Acc:HGNC:28054]	protein_coding	9999	 2.661394	2.492e-01	 6.176e-01	0
ENSG00000115520	COQ10B	coenzyme Q10 homolog B (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:25819]	protein_coding	-9999	 4.617389	2.488e-01	 6.179e-01	0
ENSG00000116128	BCL9	B-cell CLL/lymphoma 9 [Source:HGNC Symbol;Acc:HGNC:1008]	protein_coding	-9999	 3.990903	2.481e-01	 6.184e-01	0
ENSG00000164902	PHAX	phosphorylated adaptor for RNA export [Source:HGNC Symbol;Acc:HGNC:10241]	protein_coding	9999	 5.218627	2.473e-01	 6.190e-01	0
ENSG00000126461	SCAF1	SR-related CTD-associated factor 1 [Source:HGNC Symbol;Acc:HGNC:30403]	protein_coding	-9999	 6.471134	2.461e-01	 6.198e-01	0
ENSG00000269925	RP3-467L1.6		sense_intronic	9999	-0.321146	2.461e-01	 6.198e-01	0
ENSG00000252577	SCARNA20	small Cajal body-specific RNA 20 [Source:HGNC Symbol;Acc:HGNC:32578]	snoRNA	-9999	-2.661231	2.457e-01	 6.201e-01	0
ENSG00000164011	ZNF691	zinc finger protein 691 [Source:HGNC Symbol;Acc:HGNC:28028]	protein_coding	-9999	 2.683358	2.456e-01	 6.202e-01	0
ENSG00000243302	RP11-274B21.2		processed_pseudogene	-9999	 4.310469	2.452e-01	 6.204e-01	0
ENSG00000184857	TMEM186	transmembrane protein 186 [Source:HGNC Symbol;Acc:HGNC:24530]	protein_coding	-9999	 2.950675	2.443e-01	 6.211e-01	0
ENSG00000150403	TMCO3	transmembrane and coiled-coil domains 3 [Source:HGNC Symbol;Acc:HGNC:20329]	protein_coding	9999	 6.843957	2.431e-01	 6.220e-01	0
ENSG00000175387	SMAD2	SMAD family member 2 [Source:HGNC Symbol;Acc:HGNC:6768]	protein_coding	9999	 6.403930	2.431e-01	 6.220e-01	0
ENSG00000140455	USP3	ubiquitin specific peptidase 3 [Source:HGNC Symbol;Acc:HGNC:12626]	protein_coding	-9999	 4.668299	2.410e-01	 6.235e-01	0
ENSG00000085382	HACE1	HECT domain and ankyrin repeat containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:21033]	protein_coding	9999	 4.146021	2.394e-01	 6.246e-01	0
ENSG00000260318	COX6CP1	cytochrome c oxidase subunit VIc pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:2286]	processed_pseudogene	9999	-1.442715	2.391e-01	 6.249e-01	0
ENSG00000175054	ATR	ATR serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:882]	protein_coding	9999	 5.272059	2.390e-01	 6.250e-01	0
ENSG00000105438	KDELR1	KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 1 [Source:HGNC Symbol;Acc:HGNC:6304]	protein_coding	-9999	 7.295409	2.382e-01	 6.255e-01	0
ENSG00000100941	PNN	pinin, desmosome associated protein [Source:HGNC Symbol;Acc:HGNC:9162]	protein_coding	9999	 6.822675	2.381e-01	 6.256e-01	0
ENSG00000207622	MIR619	microRNA 619 [Source:HGNC Symbol;Acc:HGNC:32875]	miRNA	-9999	-2.592537	2.365e-01	 6.267e-01	0
ENSG00000207181	SNORA14B	small nucleolar RNA, H/ACA box 14B [Source:HGNC Symbol;Acc:HGNC:32603]	snoRNA	9999	-2.660908	2.357e-01	 6.274e-01	0
ENSG00000268520	CTD-2616J11.10		sense_intronic	-9999	-0.661892	2.355e-01	 6.275e-01	0
ENSG00000099290	FAM21A	family with sequence similarity 21, member A [Source:HGNC Symbol;Acc:HGNC:23416]	protein_coding	-9999	 6.535687	2.353e-01	 6.276e-01	0
ENSG00000111300	NAA25	N(alpha)-acetyltransferase 25, NatB auxiliary subunit [Source:HGNC Symbol;Acc:HGNC:25783]	protein_coding	-9999	 4.897911	2.352e-01	 6.277e-01	0
ENSG00000198718	FAM179B	family with sequence similarity 179, member B [Source:HGNC Symbol;Acc:HGNC:19959]	protein_coding	9999	 4.737961	2.351e-01	 6.278e-01	0
ENSG00000104936	DMPK	dystrophia myotonica-protein kinase [Source:HGNC Symbol;Acc:HGNC:2933]	protein_coding	9999	 7.002600	2.350e-01	 6.279e-01	0
ENSG00000130338	TULP4	tubby like protein 4 [Source:HGNC Symbol;Acc:HGNC:15530]	protein_coding	-9999	 5.434493	2.349e-01	 6.279e-01	0
ENSG00000224597	SVIL-AS1	SVIL antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51219]	antisense	-9999	 5.356836	2.344e-01	 6.283e-01	0
ENSG00000148248	SURF4	surfeit 4 [Source:HGNC Symbol;Acc:HGNC:11476]	protein_coding	9999	 8.256057	2.341e-01	 6.285e-01	0
ENSG00000101888	NXT2	nuclear transport factor 2-like export factor 2 [Source:HGNC Symbol;Acc:HGNC:18151]	protein_coding	-9999	 2.658519	2.338e-01	 6.287e-01	0
ENSG00000271533	RP3-368A4.6		sense_intronic	9999	 3.447529	2.330e-01	 6.293e-01	0
ENSG00000174915	PTDSS2	phosphatidylserine synthase 2 [Source:HGNC Symbol;Acc:HGNC:15463]	protein_coding	9999	 5.772222	2.322e-01	 6.299e-01	0
ENSG00000135469	COQ10A	coenzyme Q10 homolog A (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:26515]	protein_coding	9999	 2.787007	2.321e-01	 6.299e-01	0
ENSG00000229638	RPL4P4	ribosomal protein L4 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:36179]	processed_pseudogene	-9999	 1.620422	2.317e-01	 6.302e-01	0
ENSG00000162769	FLVCR1	feline leukemia virus subgroup C cellular receptor 1 [Source:HGNC Symbol;Acc:HGNC:24682]	protein_coding	9999	 3.101969	2.315e-01	 6.304e-01	0
ENSG00000204308	RNF5	ring finger protein 5, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:10068]	protein_coding	-9999	 4.245083	2.305e-01	 6.311e-01	0
ENSG00000171703	TCEA2	transcription elongation factor A (SII), 2 [Source:HGNC Symbol;Acc:HGNC:11614]	protein_coding	9999	 5.115301	2.289e-01	 6.323e-01	0
ENSG00000115526	CHST10	carbohydrate sulfotransferase 10 [Source:HGNC Symbol;Acc:HGNC:19650]	protein_coding	9999	 3.346480	2.286e-01	 6.326e-01	0
ENSG00000164211	STARD4	StAR-related lipid transfer (START) domain containing 4 [Source:HGNC Symbol;Acc:HGNC:18058]	protein_coding	9999	 6.443217	2.283e-01	 6.328e-01	0
ENSG00000100979	PLTP	phospholipid transfer protein [Source:HGNC Symbol;Acc:HGNC:9093]	protein_coding	-9999	 8.471027	2.282e-01	 6.329e-01	0
ENSG00000198176	TFDP1	transcription factor Dp-1 [Source:HGNC Symbol;Acc:HGNC:11749]	protein_coding	9999	 6.262428	2.278e-01	 6.332e-01	0
ENSG00000207839	MIR33B	microRNA 33b [Source:HGNC Symbol;Acc:HGNC:32791]	miRNA	9999	-2.527008	2.274e-01	 6.335e-01	0
ENSG00000161057	PSMC2	proteasome (prosome, macropain) 26S subunit, ATPase, 2 [Source:HGNC Symbol;Acc:HGNC:9548]	protein_coding	9999	 6.047843	2.274e-01	 6.335e-01	0
ENSG00000084733	RAB10	RAB10, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9759]	protein_coding	9999	 7.217884	2.250e-01	 6.353e-01	0
ENSG00000170633	RNF34	ring finger protein 34, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:17297]	protein_coding	-9999	 4.759908	2.234e-01	 6.364e-01	0
ENSG00000074054	CLASP1	cytoplasmic linker associated protein 1 [Source:HGNC Symbol;Acc:HGNC:17088]	protein_coding	9999	 6.354739	2.228e-01	 6.369e-01	0
ENSG00000105325	FZR1	fizzy/cell division cycle 20 related 1 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:24824]	protein_coding	9999	 5.306516	2.223e-01	 6.373e-01	0
ENSG00000176105	YES1	YES proto-oncogene 1, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:12841]	protein_coding	9999	 6.289405	2.220e-01	 6.375e-01	0
ENSG00000224861	YBX1P1	Y box binding protein 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:8015]	processed_pseudogene	-9999	-0.418755	2.209e-01	 6.384e-01	0
ENSG00000199390	SNORD114-7	small nucleolar RNA, C/D box 114-7 [Source:HGNC Symbol;Acc:HGNC:32995]	snoRNA	9999	-2.136420	2.209e-01	 6.384e-01	0
ENSG00000140396	NCOA2	nuclear receptor coactivator 2 [Source:HGNC Symbol;Acc:HGNC:7669]	protein_coding	-9999	 5.591960	2.202e-01	 6.389e-01	0
ENSG00000171861	RNMTL1	RNA methyltransferase like 1 [Source:HGNC Symbol;Acc:HGNC:18485]	protein_coding	9999	 3.585623	2.201e-01	 6.390e-01	0
ENSG00000197021	CXorf40B	chromosome X open reading frame 40B [Source:HGNC Symbol;Acc:HGNC:17402]	protein_coding	-9999	 4.315370	2.199e-01	 6.391e-01	0
ENSG00000092964	DPYSL2	dihydropyrimidinase-like 2 [Source:HGNC Symbol;Acc:HGNC:3014]	protein_coding	-9999	 9.480316	2.198e-01	 6.392e-01	0
ENSG00000167702	KIFC2	kinesin family member C2 [Source:HGNC Symbol;Acc:HGNC:29530]	protein_coding	9999	 5.164840	2.194e-01	 6.395e-01	0
ENSG00000107872	FBXL15	F-box and leucine-rich repeat protein 15 [Source:HGNC Symbol;Acc:HGNC:28155]	protein_coding	9999	 3.985461	2.191e-01	 6.397e-01	0
ENSG00000151657	KIN	Kin17 DNA and RNA binding protein [Source:HGNC Symbol;Acc:HGNC:6327]	protein_coding	9999	 3.826083	2.186e-01	 6.401e-01	0
ENSG00000138166	DUSP5	dual specificity phosphatase 5 [Source:HGNC Symbol;Acc:HGNC:3071]	protein_coding	9999	 4.475093	2.186e-01	 6.401e-01	0
ENSG00000070610	GBA2	glucosidase, beta (bile acid) 2 [Source:HGNC Symbol;Acc:HGNC:18986]	protein_coding	9999	 5.541039	2.182e-01	 6.404e-01	0
ENSG00000055147	FAM114A2	family with sequence similarity 114, member A2 [Source:HGNC Symbol;Acc:HGNC:1333]	protein_coding	9999	 4.601192	2.176e-01	 6.408e-01	0
ENSG00000197724	PHF2	PHD finger protein 2 [Source:HGNC Symbol;Acc:HGNC:8920]	protein_coding	-9999	 5.662124	2.171e-01	 6.412e-01	0
ENSG00000147119	CHST7	carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 7 [Source:HGNC Symbol;Acc:HGNC:13817]	protein_coding	9999	 5.693711	2.163e-01	 6.419e-01	0
ENSG00000124571	XPO5	exportin 5 [Source:HGNC Symbol;Acc:HGNC:17675]	protein_coding	-9999	 5.510929	2.161e-01	 6.420e-01	0
ENSG00000206914	Y_RNA	Y RNA [Source:RFAM;Acc:RF00019]	misc_RNA	9999	-2.527906	2.157e-01	 6.423e-01	0
ENSG00000115295	CLIP4	CAP-GLY domain containing linker protein family, member 4 [Source:HGNC Symbol;Acc:HGNC:26108]	protein_coding	-9999	 6.119460	2.157e-01	 6.424e-01	0
ENSG00000214087	ARL16	ADP-ribosylation factor-like 16 [Source:HGNC Symbol;Acc:HGNC:27902]	protein_coding	9999	 4.407445	2.157e-01	 6.424e-01	0
ENSG00000100815	TRIP11	thyroid hormone receptor interactor 11 [Source:HGNC Symbol;Acc:HGNC:12305]	protein_coding	9999	 5.800104	2.148e-01	 6.430e-01	0
ENSG00000267796	LIN37	lin-37 DREAM MuvB core complex component [Source:HGNC Symbol;Acc:HGNC:33234]	protein_coding	9999	 2.241421	2.148e-01	 6.430e-01	0
ENSG00000182957	SPATA13	spermatogenesis associated 13 [Source:HGNC Symbol;Acc:HGNC:23222]	protein_coding	-9999	 3.576468	2.143e-01	 6.434e-01	0
ENSG00000162650	ATXN7L2	ataxin 7-like 2 [Source:HGNC Symbol;Acc:HGNC:28713]	protein_coding	9999	 2.583331	2.138e-01	 6.438e-01	0
ENSG00000265491	RNF115	ring finger protein 115 [Source:HGNC Symbol;Acc:HGNC:18154]	protein_coding	9999	 5.228952	2.138e-01	 6.438e-01	0
ENSG00000196843	ARID5A	AT rich interactive domain 5A (MRF1-like) [Source:HGNC Symbol;Acc:HGNC:17361]	protein_coding	-9999	 3.319076	2.126e-01	 6.447e-01	0
ENSG00000171729	TMEM51	transmembrane protein 51 [Source:HGNC Symbol;Acc:HGNC:25488]	protein_coding	-9999	 4.126941	2.123e-01	 6.450e-01	0
ENSG00000126709	IFI6	interferon, alpha-inducible protein 6 [Source:HGNC Symbol;Acc:HGNC:4054]	protein_coding	-9999	 3.939085	2.122e-01	 6.451e-01	0
ENSG00000221531	AC074091.1		miRNA	-9999	-3.250637	2.116e-01	 6.455e-01	0
ENSG00000104973	MED25	mediator complex subunit 25 [Source:HGNC Symbol;Acc:HGNC:28845]	protein_coding	-9999	 4.988103	2.107e-01	 6.462e-01	0
ENSG00000172840	PDP2	pyruvate dehyrogenase phosphatase catalytic subunit 2 [Source:HGNC Symbol;Acc:HGNC:30263]	protein_coding	-9999	 4.542625	2.102e-01	 6.466e-01	0
ENSG00000244560	RP4-800G7.2		transcribed_unprocessed_pseudogene	-9999	 3.815385	2.094e-01	 6.473e-01	0
ENSG00000177054	ZDHHC13	zinc finger, DHHC-type containing 13 [Source:HGNC Symbol;Acc:HGNC:18413]	protein_coding	9999	 3.525887	2.089e-01	 6.476e-01	0
ENSG00000225091	SNORA71A	small nucleolar RNA, H/ACA box 71A [Source:HGNC Symbol;Acc:HGNC:10232]	snoRNA	-9999	-1.864625	2.089e-01	 6.476e-01	0
ENSG00000114491	UMPS	uridine monophosphate synthetase [Source:HGNC Symbol;Acc:HGNC:12563]	protein_coding	-9999	 4.342424	2.087e-01	 6.477e-01	0
ENSG00000078618	NRD1	nardilysin (N-arginine dibasic convertase) [Source:HGNC Symbol;Acc:HGNC:7995]	protein_coding	9999	 7.292898	2.087e-01	 6.478e-01	0
ENSG00000100568	VTI1B	vesicle transport through interaction with t-SNAREs 1B [Source:HGNC Symbol;Acc:HGNC:17793]	protein_coding	9999	 6.201592	2.083e-01	 6.481e-01	0
ENSG00000156860	FBRS	fibrosin [Source:HGNC Symbol;Acc:HGNC:20442]	protein_coding	-9999	 6.531494	2.080e-01	 6.484e-01	0
ENSG00000207110	RNU1-106P	RNA, U1 small nuclear 106, pseudogene [Source:HGNC Symbol;Acc:HGNC:48448]	snRNA	9999	-1.905429	2.078e-01	 6.485e-01	0
ENSG00000199047	MIR378A	microRNA 378a [Source:HGNC Symbol;Acc:HGNC:31871]	miRNA	-9999	-2.462540	2.074e-01	 6.488e-01	0
ENSG00000108010	GLRX3	glutaredoxin 3 [Source:HGNC Symbol;Acc:HGNC:15987]	protein_coding	9999	 5.282381	2.073e-01	 6.489e-01	0
ENSG00000237886	MIR4674HG	MIR4674 host gene (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:51192]	antisense	9999	 1.200487	2.072e-01	 6.489e-01	0
ENSG00000105229	PIAS4	protein inhibitor of activated STAT, 4 [Source:HGNC Symbol;Acc:HGNC:17002]	protein_coding	9999	 4.639993	2.069e-01	 6.492e-01	0
ENSG00000117519	CNN3	calponin 3, acidic [Source:HGNC Symbol;Acc:HGNC:2157]	protein_coding	-9999	 8.148484	2.061e-01	 6.498e-01	0
ENSG00000091039	OSBPL8	oxysterol binding protein-like 8 [Source:HGNC Symbol;Acc:HGNC:16396]	protein_coding	9999	 7.191674	2.047e-01	 6.509e-01	0
ENSG00000166037	CEP57	centrosomal protein 57kDa [Source:HGNC Symbol;Acc:HGNC:30794]	protein_coding	9999	 4.877723	2.031e-01	 6.522e-01	0
ENSG00000017260	ATP2C1	ATPase, Ca++ transporting, type 2C, member 1 [Source:HGNC Symbol;Acc:HGNC:13211]	protein_coding	9999	 6.589280	2.023e-01	 6.529e-01	0
ENSG00000112893	MAN2A1	mannosidase, alpha, class 2A, member 1 [Source:HGNC Symbol;Acc:HGNC:6824]	protein_coding	9999	 6.549997	2.016e-01	 6.535e-01	0
ENSG00000174606	ANGEL2	angel homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:30534]	protein_coding	9999	 4.779789	2.015e-01	 6.535e-01	0
ENSG00000253878	RP11-347C18.3		sense_intronic	-9999	-0.623266	2.000e-01	 6.547e-01	0
ENSG00000146476	C6orf211	chromosome 6 open reading frame 211 [Source:HGNC Symbol;Acc:HGNC:17872]	protein_coding	-9999	 4.656816	1.997e-01	 6.550e-01	0
ENSG00000278420	MIR6819	microRNA 6819 [Source:HGNC Symbol;Acc:HGNC:50155]	miRNA	9999	-0.933646	1.994e-01	 6.552e-01	0
ENSG00000171865	RNASEH1	ribonuclease H1 [Source:HGNC Symbol;Acc:HGNC:18466]	protein_coding	-9999	 4.881587	1.982e-01	 6.562e-01	0
ENSG00000102024	PLS3	plastin 3 [Source:HGNC Symbol;Acc:HGNC:9091]	protein_coding	-9999	 8.393582	1.977e-01	 6.566e-01	0
ENSG00000158161	EYA3	EYA transcriptional coactivator and phosphatase 3 [Source:HGNC Symbol;Acc:HGNC:3521]	protein_coding	9999	 5.015144	1.967e-01	 6.574e-01	0
ENSG00000204843	DCTN1	dynactin 1 [Source:HGNC Symbol;Acc:HGNC:2711]	protein_coding	-9999	 7.553266	1.959e-01	 6.581e-01	0
ENSG00000177030	DEAF1	DEAF1 transcription factor [Source:HGNC Symbol;Acc:HGNC:14677]	protein_coding	9999	 5.176018	1.957e-01	 6.582e-01	0
ENSG00000088682	COQ9	coenzyme Q9 [Source:HGNC Symbol;Acc:HGNC:25302]	protein_coding	-9999	 4.666813	1.956e-01	 6.583e-01	0
ENSG00000132485	ZRANB2	zinc finger, RAN-binding domain containing 2 [Source:HGNC Symbol;Acc:HGNC:13058]	protein_coding	9999	 6.690534	1.955e-01	 6.584e-01	0
ENSG00000133895	MEN1	multiple endocrine neoplasia I [Source:HGNC Symbol;Acc:HGNC:7010]	protein_coding	9999	 5.256081	1.935e-01	 6.600e-01	0
ENSG00000273186	RP11-339B21.10		sense_intronic	9999	-0.591527	1.935e-01	 6.600e-01	0
ENSG00000151500	THYN1	thymocyte nuclear protein 1 [Source:HGNC Symbol;Acc:HGNC:29560]	protein_coding	9999	 3.927648	1.931e-01	 6.604e-01	0
ENSG00000131408	NR1H2	nuclear receptor subfamily 1, group H, member 2 [Source:HGNC Symbol;Acc:HGNC:7965]	protein_coding	-9999	 6.000871	1.926e-01	 6.608e-01	0
ENSG00000147118	ZNF182	zinc finger protein 182 [Source:HGNC Symbol;Acc:HGNC:13001]	protein_coding	-9999	 2.087694	1.920e-01	 6.612e-01	0
ENSG00000148362	C9orf142	chromosome 9 open reading frame 142 [Source:HGNC Symbol;Acc:HGNC:27849]	protein_coding	-9999	 4.150062	1.919e-01	 6.613e-01	0
ENSG00000112130	RNF8	ring finger protein 8, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:10071]	protein_coding	9999	 3.952740	1.915e-01	 6.616e-01	0
ENSG00000188242	PP7080	uncharacterized LOC25845 [Source:EntrezGene;Acc:25845]	antisense	-9999	 3.557175	1.908e-01	 6.623e-01	0
ENSG00000168282	MGAT2	mannosyl (alpha-1,6-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:7045]	protein_coding	9999	 6.176287	1.891e-01	 6.637e-01	0
ENSG00000137094	DNAJB5	DnaJ (Hsp40) homolog, subfamily B, member 5 [Source:HGNC Symbol;Acc:HGNC:14887]	protein_coding	9999	 4.138347	1.887e-01	 6.640e-01	0
ENSG00000100485	SOS2	son of sevenless homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:11188]	protein_coding	9999	 5.108761	1.886e-01	 6.641e-01	0
ENSG00000116035	VAX2	ventral anterior homeobox 2 [Source:HGNC Symbol;Acc:HGNC:12661]	protein_coding	-9999	 0.660380	1.884e-01	 6.643e-01	0
ENSG00000201555	Y_RNA	Y RNA [Source:RFAM;Acc:RF00019]	misc_RNA	-9999	-3.044399	1.870e-01	 6.655e-01	0
ENSG00000272030	RP1-178F15.4		antisense	9999	 0.241913	1.864e-01	 6.660e-01	0
ENSG00000188747	NOXA1	NADPH oxidase activator 1 [Source:HGNC Symbol;Acc:HGNC:10668]	protein_coding	9999	 0.931587	1.861e-01	 6.662e-01	0
ENSG00000173207	CKS1B	CDC28 protein kinase regulatory subunit 1B [Source:HGNC Symbol;Acc:HGNC:19083]	protein_coding	-9999	 2.834376	1.854e-01	 6.667e-01	0
ENSG00000167100	SAMD14	sterile alpha motif domain containing 14 [Source:HGNC Symbol;Acc:HGNC:27312]	protein_coding	-9999	 3.273803	1.851e-01	 6.670e-01	0
ENSG00000265321	MIR4263	microRNA 4263 [Source:HGNC Symbol;Acc:HGNC:38365]	miRNA	9999	-1.767225	1.848e-01	 6.673e-01	0
ENSG00000221164	SNORA11	Small nucleolar RNA SNORA11 [Source:RFAM;Acc:RF00614]	snoRNA	-9999	-2.657538	1.846e-01	 6.675e-01	0
ENSG00000232450	RP4-730K3.3		transcribed_processed_pseudogene	9999	-0.316229	1.841e-01	 6.679e-01	0
ENSG00000142230	SAE1	SUMO1 activating enzyme subunit 1 [Source:HGNC Symbol;Acc:HGNC:30660]	protein_coding	-9999	 6.715149	1.838e-01	 6.681e-01	0
ENSG00000250539	KRT8P33	keratin 8 pseudogene 33 [Source:HGNC Symbol;Acc:HGNC:39867]	processed_pseudogene	-9999	-0.171250	1.837e-01	 6.682e-01	0
ENSG00000029153	ARNTL2	aryl hydrocarbon receptor nuclear translocator-like 2 [Source:HGNC Symbol;Acc:HGNC:18984]	protein_coding	9999	 2.841725	1.837e-01	 6.682e-01	0
ENSG00000174206	C12orf66	chromosome 12 open reading frame 66 [Source:HGNC Symbol;Acc:HGNC:26517]	protein_coding	-9999	 2.480182	1.823e-01	 6.694e-01	0
ENSG00000207650	MIR570	microRNA 570 [Source:HGNC Symbol;Acc:HGNC:32826]	miRNA	-9999	-0.445698	1.820e-01	 6.697e-01	0
ENSG00000215769	MIR6080	microRNA 6080 [Source:HGNC Symbol;Acc:HGNC:50142]	processed_transcript	9999	 1.988039	1.818e-01	 6.698e-01	0
ENSG00000124733	MEA1	male-enhanced antigen 1 [Source:HGNC Symbol;Acc:HGNC:6986]	protein_coding	9999	 5.081754	1.809e-01	 6.706e-01	0
ENSG00000105373	GLTSCR2	glioma tumor suppressor candidate region gene 2 [Source:HGNC Symbol;Acc:HGNC:4333]	protein_coding	-9999	 7.913551	1.802e-01	 6.712e-01	0
ENSG00000100353	EIF3D	eukaryotic translation initiation factor 3, subunit D [Source:HGNC Symbol;Acc:HGNC:3278]	protein_coding	9999	 7.184739	1.800e-01	 6.714e-01	0
ENSG00000234779	RP11-62F24.2		antisense	9999	 0.584489	1.797e-01	 6.717e-01	0
ENSG00000207004	RNU6-301P	RNA, U6 small nuclear 301, pseudogene [Source:HGNC Symbol;Acc:HGNC:47264]	snRNA	-9999	-3.868035	1.787e-01	 6.725e-01	0
ENSG00000222881	Y_RNA	Y RNA [Source:RFAM;Acc:RF00019]	misc_RNA	-9999	-3.862144	1.782e-01	 6.729e-01	0
ENSG00000276575	MIR6895	microRNA 6895 [Source:HGNC Symbol;Acc:HGNC:50210]	miRNA	9999	-2.341699	1.781e-01	 6.730e-01	0
ENSG00000022567	SLC45A4	solute carrier family 45, member 4 [Source:HGNC Symbol;Acc:HGNC:29196]	protein_coding	-9999	 3.105489	1.779e-01	 6.732e-01	0
ENSG00000167005	NUDT21	nudix (nucleoside diphosphate linked moiety X)-type motif 21 [Source:HGNC Symbol;Acc:HGNC:13870]	protein_coding	9999	 6.446482	1.766e-01	 6.743e-01	0
ENSG00000165495	PKNOX2	PBX/knotted 1 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:16714]	protein_coding	9999	 2.768594	1.766e-01	 6.743e-01	0
ENSG00000207185	RNU6-1157P	RNA, U6 small nuclear 1157, pseudogene [Source:HGNC Symbol;Acc:HGNC:48120]	snRNA	9999	-2.403711	1.764e-01	 6.745e-01	0
ENSG00000198931	APRT	adenine phosphoribosyltransferase [Source:HGNC Symbol;Acc:HGNC:626]	protein_coding	9999	 6.023014	1.762e-01	 6.746e-01	0
ENSG00000082781	ITGB5	integrin, beta 5 [Source:HGNC Symbol;Acc:HGNC:6160]	protein_coding	-9999	 8.435249	1.760e-01	 6.748e-01	0
ENSG00000196476	C20orf96	chromosome 20 open reading frame 96 [Source:HGNC Symbol;Acc:HGNC:16227]	protein_coding	9999	 2.874459	1.744e-01	 6.763e-01	0
ENSG00000077152	UBE2T	ubiquitin-conjugating enzyme E2T (putative) [Source:HGNC Symbol;Acc:HGNC:25009]	protein_coding	-9999	 1.462752	1.742e-01	 6.764e-01	0
ENSG00000258301	RP11-488C13.5		lincRNA	-9999	 1.641414	1.735e-01	 6.771e-01	0
ENSG00000044090	CUL7	cullin 7 [Source:HGNC Symbol;Acc:HGNC:21024]	protein_coding	-9999	 6.183605	1.733e-01	 6.772e-01	0
ENSG00000200816	SNORA38	small nucleolar RNA, H/ACA box 38 [Source:HGNC Symbol;Acc:HGNC:32631]	snoRNA	-9999	-2.391420	1.724e-01	 6.780e-01	0
